questionID	questionTitle	questionText	questionUrl	topics	therapistName	therapistUrl	answerText	upvotes
5643b88f000d774453b67197	I was duped into getting married to a therapist but once her immigration status was secure she bolted	"How do I ever trust another woman I have found myself constantly reading between the lines with every other woman that I meet I am having a difficult time making any sort of connection to anyone because of her deception and willingness to say and do literally anything in order to control my emotions
Once the relationship was over she became extremely abusive and has attempted to intimidate me into silence regarding the many false claims made on her immigration application"	httpscounselchatcomquestionsiwasdupedintogettingmarriedtoatherapistbutonceherimmigrationstatuswassecureshebolted	MarriageFamily ConflictProfessional EthicsLegal  Regulatory	Eric Strm JD MA LMHC	httpscounselchatcomtherapistsericstrmjdmalmhc	Im sorry to hear about that situation If the woman was your therapist or had been at one time this could represent a significant ethical violation when she created a dual relationship with youEven if you were not her client this might still be an ethical violation Counselors are held to a high standard of conduct and honesty at all timesIn a situation like this you might consider filing a complaint with the state regulatory board	0
55f8cc4c80c7fe9c10f3bd69	If parents are divorced is it acceptable for a counselor to allow an exspouse to be present during a childs session	Can a counselor take sides with one parent and allow a parent to order the child to tell the counselor every detail about what happened during the other parents visitation in order to help build a case for child custody	httpscounselchatcomquestionsifparentsaredivorcedisitacceptableforacounselortoallowanexspousetobepresentduringachildssession	RelationshipsProfessional EthicsParentingLegal  Regulatory	Eric Strm JD MA LMHC	httpscounselchatcomtherapistsericstrmjdmalmhc	"if gte mso 9






























































































































































































































































































  wLsdException Lockedfalse Priorit"	
								
								
51								
   NameGrid Table 6 Colorful Accent 1								
  wLsdException Lockedfalse Priority52								
   NameGrid Table 7 Colorful Accent 1								
  wLsdException Lockedfalse Priority46								
   NameGrid Table 1 Light Accent 2								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameGrid Table 6 Colorful Accent 2								
  wLsdException Lockedfalse Priority52								
   NameGrid Table 7 Colorful Accent 2								
  wLsdException Lockedfalse Priority46								
   NameGrid Table 1 Light Accent 3								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameGrid Table 6 Colorful Accent 3								
  wLsdException Lockedfalse Priority52								
   NameGrid Table 7 Colorful Accent 3								
  wLsdException Lockedfalse Priority46								
   NameGrid Table 1 Light Accent 4								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameGrid Table 6 Colorful Accent 4								
  wLsdException Lockedfalse Priority52								
   NameGrid Table 7 Colorful Accent 4								
  wLsdException Lockedfalse Priority46								
   NameGrid Table 1 Light Accent 5								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameGrid Table 6 Colorful Accent 5								
  wLsdException Lockedfalse Priority52								
   NameGrid Table 7 Colorful Accent 5								
  wLsdException Lockedfalse Priority46								
   NameGrid Table 1 Light Accent 6								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameGrid Table 6 Colorful Accent 6								
  wLsdException Lockedfalse Priority52								
   NameGrid Table 7 Colorful Accent 6								
 								
 								
 								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority46								
   NameList Table 1 Light Accent 1								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameList Table 6 Colorful Accent 1								
  wLsdException Lockedfalse Priority52								
   NameList Table 7 Colorful Accent 1								
  wLsdException Lockedfalse Priority46								
   NameList Table 1 Light Accent 2								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameList Table 6 Colorful Accent 2								
  wLsdException Lockedfalse Priority52								
   NameList Table 7 Colorful Accent 2								
  wLsdException Lockedfalse Priority46								
   NameList Table 1 Light Accent 3								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameList Table 6 Colorful Accent 3								
  wLsdException Lockedfalse Priority52								
   NameList Table 7 Colorful Accent 3								
  wLsdException Lockedfalse Priority46								
   NameList Table 1 Light Accent 4								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameList Table 6 Colorful Accent 4								
  wLsdException Lockedfalse Priority52								
   NameList Table 7 Colorful Accent 4								
  wLsdException Lockedfalse Priority46								
   NameList Table 1 Light Accent 5								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameList Table 6 Colorful Accent 5								
  wLsdException Lockedfalse Priority52								
   NameList Table 7 Colorful Accent 5								
  wLsdException Lockedfalse Priority46								
   NameList Table 1 Light Accent 6								
 								
 								
 								
 								
  wLsdException Lockedfalse Priority51								
   NameList Table 6 Colorful Accent 6								
  wLsdException Lockedfalse Priority52								
   NameList Table 7 Colorful Accent 6								
  wLsdException Lockedfalse SemiHiddentrue UnhideWhenUsedtrue								
   NameMention								
 								
								
								
  Style Definitions 								
 tableMsoNormalTable								
"	msostylenameTable Normal"								
"	msotstylerowbandsize0"								
"	msotstylecolbandsize0"								
"	msostylenoshowyes"								
"	msostylepriority99"								
"	msostyleparent"								
"	msopaddingalt0in 54pt 0in 54pt"								
"	msoparamargintop0in"								
"	msoparamarginright0in"								
"	msoparamarginbottom80pt"								
"	msoparamarginleft0in"								
"	lineheight107"								
"	msopaginationwidoworphan"								
"	fontsize110pt"								
"	fontfamilyCalibri"	sansserif							
"	msoasciifontfamilyCalibri"								
"	msoasciithemefontminorlatin"								
"	msohansifontfamilyCalibri"								
"	msohansithemefontminorlatin"								
								
endif								
								
I see a few issues hereFirst	 the age of the child is important If the child is considered an							
adult by state law with regard to counseling states differ on this								
 the range is typically between age 13 and age 18	 no one is allowed to							
be in the session without the childs consentSecond	 ethical and legal standards generally require that a							
counselor be in the role of a therapist	 or in the role of an evaluator	 but						
not both This means that a counselor								
should not generally provide both counseling and offer an opinion regarding who should								
have custody of a childThird	 knowing the details of any parenting plan or							
separation agreement is important								
Generally	 either parent can consent to counseling for a minor child and							
can be present during the childs sessions								
If a court order	 parenting plan	 or separation agreement specifies that						
one of the parents has sole decision making authority	 then only that parent can							
consent to counseling for the minor child and only that parent can be present during the childs								
sessionsIn a situation like this I would strongly recommend seeking								
out legal advice specific to your state law								
								
"0
571d184feba13fca346971c1Is it ethical for a social worker to ignore a clients phone callsI terminated my counseling relationship with a social worker several years ago I am now realizing that I would like to begin counseling again  The social workers voicemail message says that he returns calls in 24 hours"	 but he hasnt called me back I called him on the weekend and made it clear that I want him to call me back  Can he just ignore me	httpscounselchatcomquestionsisitethicalforasocialworkertoignoreaclientsphonecalls	Legal  RegulatoryProfessional Ethics	Eric Strm JD MA LMHC	httpscounselchatcomtherapistsericstrmjdmalmhc	Mental health providers should promptly return calls from current clients as well as from potential clients This is even true if the social worker or counselor is unable to make an appointment with the caller In that case the social worker should call you back to let you know that he is unable to schedule an appointment with youIn addition mental health providers have an obligation to follow through with their own communication standards For example if the social worker in this case has an outgoing voicemail message that promises returned calls within 24 hours he has an obligation to follow through on that promiseAll that being said it is also worth remembering that mental health professionals are just people too It is possible that he had an unforeseen emergency that kept him from from returning your call promptlyIn the end I agree with Sherrys advice If you feel this social worker is not a good fit for you you probably should trust your gut and find someone else who is a better fit	0	
5720221b2c93abc27110732a	How can I care less about what people think	I always feel the need to impress people whether its my family the people at school or just random people I know that no matter what I do or how I change there will always be some people who hate me  Why do I feel this way	httpscounselchatcomquestionshowcanicarelessaboutwhatpeoplethink	Selfesteem	Vivian D Echevarria Guzman MSC LPC NCC	httpscounselchatcomtherapistsviviandechevarriaguzmanmsclpcncc	It is normal to seek others attention and noticing that some people would not be interestedAfter allwe belong to a social environment where we constantly receive others feedback which at times validates us makes feel important and useful like we belong but also at times makes us feel isolated different and neglected which we could interpret as hateThe key is to beaware ofwhat you think about what people think of you Got it This part can be tricky at times because what others think about us does not really affect us what really affects us is what we decide to believe internalize and make our reality For example I could choose to ignore a persons comment about me or I could decide to focus on it all day analyze why they said that and what have I done to them to get to that conclusion Eventuallysince we became so focused on that thought we may end up believing that what the other person said about us was true even if we did not agree to begin withSo how can we fix this Awareness is the key It is important that you understand the way you internalize external inputs like comments and to go through a process of discarding negative ones It is also helpful to talk to your counselor about how you process feedback and validation so you learn to balance your positive traitsfromnegatives and how that affects your relationships and selfesteemCmome puede importar menos lo que la gente piensaSiempre siento la necesidad de impresionar a otros ya sea mi familia la gente de la escuela o extraos Y s que no importa lo que haga o cuanto haga siempre habr personas que me odian Por qu me siento asEs comn que busquemos la atencin de otros y notemos que algunas personas no estn interesadas Despus de todo pertenecemos a un ambiente social donde constantemente recibimos comentarios que a veces nos validan alagan y nos hacen sentir como parte importante y funcional de la sociedad pero en otros momentos nos hacen sentir aislados ignorados y diferentes lo cual lo pudiramos interpretar como odioLa clave es estar conscientes de lo que pensamos que los otros piensan de nosotros Me sigues Esta parte puede ser algo confusa porque lo que piensan otras personas de nosotros no nos afecta directamente lo que si nos afecta es lo que decidimos creer que otras personas piensan de nosotros y luego lo internalizamos y hacemos parte de nuestra vida Por ejemplo podemos decidir ignorar lo que una persona dice de nosotros o podemos decidir enfocarnos en ello todo el da analizando en detalle porque lo dijeron y que hemos hecho para hacer que ellos piensen as Eventualmente nos enfocamos tanto en ese pensamiento que terminamos creyendo que es verdad aun cuando originalmente no lo creamos asEntonces como lo arreglamos La clave es concientizacin Es importante entender la manera en que internalizamos las opiniones de otros y que pasemos por un proceso de discriminacin donde descartemos los comentarios negativos hasta que aprendamos a ignorarlos Tambin ayudara hablar con un Consejero sobre como internamente validas y descartas los comentarios y opiniones externas y como eso puede estar afectando tus relaciones y tu autoestima 	0
572148e2a3d94fca1ccf8eae	How do I handle getting the silent treatment from my boyfriend	When my boyfriend gets in a snit he gives me the silent treatment for days When I ask what is wrong I get nothing no reply no phone call If he does reply it is something very sarcastic and hurtful He never admits he is wrong and never apologizes	httpscounselchatcomquestionshowdoihandlegettingthesilenttreatmentfrommyboyfriend	RelationshipsIntimacy	David Alpert	httpscounselchatcomtherapistsdavidalpert	You are in an abusive relationshipnot because of your boyfriends silences but because he is comfortable being sarcastic and hurtful never admits he is wrong and never apologizes It is your choice to participate in an abusive relationship You can not stop an abusive partner from being abusive no matter how wonderfully you treat your partner You can either accept the terrible relationship as it is or reach out for the support that you need to leave the abusive relationship I wish you well always	0
5722d63aa3d94fca1ccf8ec8	I have nightmares and flashbacks about a past relationship	I was the one who ended it and Im so glad I did It was the best decision I made in my life But how do I stop the nightmares and flashbacks It is creating a wall in my current relationship	httpscounselchatcomquestionsihavenightmaresandflashbacksaboutapastrelationship	TraumaRelationships	David Alpert	httpscounselchatcomtherapistsdavidalpert	Your challenge is called codependency People seek approval from others in an obsessive way when they are failing to truly accept themselves I encourage you to truly love yourself and know that you have every right to every sensation emotion thought and inspiration that you may have Best of luck on your journey	0
571866506720004c63d52975	Am I gay if I like neither girls nor guys	Im a guy If I dont like girls nor do I like guys does that mean Im gay	httpscounselchatcomquestionsamigayifilikeneithergirlsnorguys	LGBTQ	Lisa Shouldice	httpscounselchatcomtherapistslisashouldicetoronto	No it does not necessarily Your sexual preference is based on who you ARE attracted to not what does not turn you on If you find you have no sex drive at all this is called asexual But you did not mention what you do find arrousing either Hope this helps	0
57218c3ba3d94fca1ccf8eb6	Is it normal for married men to fantasize about having oral sex with men		httpscounselchatcomquestionsisitnormalformarriedmentofantasizeabouthavingoralsexwithmen	LGBTQHuman Sexuality	Lisa Shouldice	httpscounselchatcomtherapistslisashouldicetoronto	If you feel this real for you then it is It is an incredible transition to undergo There is more and awareness out there about trans now Read different stories and find a support network so you do not feel alone Just live your new life Mom will simply have to realize this with time You can gently and lovingly confront her if she continues to refer to you as a female Good luck	0
5720e184560e527e064f0767	How can I have a normal sex life with my significant other when I keep having triggers from past sexual abuse	Im fine when we start becoming intimate but out of nowhere I will get a flashback of what happened to me in the past I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me	httpscounselchatcomquestionshowcanihaveanormalsexlifewithmysignificantotherwhenikeephavingtriggersfrompastsexualabuse	IntimacyTrauma	Rebecca Wong	httpscounselchatcomtherapistsrebeccawong	Have you sought the support of a therapist really qualified in working through sexual trauma It can take some work but healing is possible If you feel able to it may also help to open a dialogue with your boyfriend about what you need from him when you have these flashbacks Let him know what some helpful responses may be	0
5722358fa3d94fca1ccf8ec0	How can I be less insecure and needy with my girlfriend	I blame my past relationship for it I know it is bad to be this way I want to get past it	httpscounselchatcomquestionshowcanibelessinsecureandneedywithmygirlfriend	Relationships	Rebecca Wong	httpscounselchatcomtherapistsrebeccawong	We humans are social beings We learn how to BE in relationship as children The caregiving you received or didnt receive set the stage for how you show up in all your adult relationships Insecurity in relationships often has much to do with feeling unheard or unseen perhaps feeling like you dont matter There are many ways to rewire these relational patterns the first step of which is taking pause and noticing that you are feeling insecure  so congrats on that because clearly you are already there Next Id suggest finding a relationship therapist to help you sort through your insecurities either as a couple or individually	0
5722d63aa3d94fca1ccf8ec8	I have nightmares and flashbacks about a past relationship	I was the one who ended it and Im so glad I did It was the best decision I made in my life But how do I stop the nightmares and flashbacks It is creating a wall in my current relationship	httpscounselchatcomquestionsihavenightmaresandflashbacksaboutapastrelationship	TraumaRelationships	Sherry Katz LCSW	httpscounselchatcomtherapistssherrykatzlcsw	From what you describe about yourself I agree with you that ending your former relationship was a very wise decisionThe nightmares and flashbacks show that you were deeply affected emotionally and on the foundations of your basic natureThe way for these to stop is by the slow process of realizing how badly injured and frightened you were of your former partnerOnce youve stabilized yourself by accepting the tremendous harshness that was part of the former relationship then the nightmares and flashbacks will disappear gradually usually maybe all at onceThere is a possibility too that your former relationship connected with being emotionally ignored abandoned treated harshly during your time of growing up yearsSince generally people choose partners who relate similarly to the ways in which they felt treated by parents it is possible that you had been badly treated while growing up and werent aware of this until going through this terrible relationshipCongratulations on ending your relationship	0
5722358fa3d94fca1ccf8ec0	How can I be less insecure and needy with my girlfriend	I blame my past relationship for it I know it is bad to be this way I want to get past it	httpscounselchatcomquestionshowcanibelessinsecureandneedywithmygirlfriend	Relationships	Sherry Katz LCSW	httpscounselchatcomtherapistssherrykatzlcsw	How did you come to the conclusion that you are acting needyIs this what your partner told you or are you feeling this way about yourselfThe difference is that what youd like from a relationship may be very reasonable only that your partner is not someone who wants to meet your needsOne way of evaluating whether youre actually needy is whether you feel that you give yourself love take good care of yourself when youre in situations that are not connected to being part of a coupleIf being by yourself feels uneasy most of the time then probably practicing selflove consciously treating yourself with consideration and thoughtfulness may help you feel less needy of othersThis way when youre with a partner the time together will be in enjoying the partner not getting love because of not figuring out a way of giving love to yourself	0
57218c3ba3d94fca1ccf8eb6	Is it normal for married men to fantasize about having oral sex with men		httpscounselchatcomquestionsisitnormalformarriedmentofantasizeabouthavingoralsexwithmen	LGBTQHuman Sexuality	Sherry Katz LCSW	httpscounselchatcomtherapistssherrykatzlcsw	MaybeI dont imagine there is any accurate way of collecting enough information from other people to give you an answerInstead Id look to whether youre in a happy and healthy relationship have friends a relatively satisfying work situation place to live and overall are satisfying all the other areas of lifeIf youre in a solid and stable life then enjoy your oral sex fantasies They are just as normal as the rest of your life would seem	0
571d5602eba13fca346971c6	Is there anything I can do about my depression and anxiety	I have been dealing with depression and anxiety for a number of years I have been on medication but lately my depression has felt worse Can counseling help	httpscounselchatcomquestionsisthereanythingicandoaboutmydepressionandanxiety	AnxietyDepression	Dr Avraham Cohen	httpscounselchatcomtherapistsdravrahamcohen	"Certainly counselling can help however there is a caveat namely you will need the right counsellor with the right approach This leads to two questions 1 What are the identifiers for the right counsellor and 2 What is the right approach1 What are the identifiers for the right counsellor The right counsellor will almost certainly have a lot of experience He or she will have done a lot personal work and have an ongoing practice of inner work both on their own and with the support of an experienced therapist This person will be viewing you as a human being with challenges not as a diagnostic category He or she will be willing to work with you over an extended period of time and have experience doing such work Further they will be well versed in approaches that are responsive to you in the moment and overall The indepth work will be collaborativel designed in an ongoing way that is responsive to you the moment your overall life experience and their inthemoment experience It goes without saying that you will subjectively evaluate the felt sense of connection with this person and the feeling that they are invested in their work with you value you as a human being and value the connection As well it is crucial that you feel this connection and that your therapist gets you 2 What is the right approach As Carl Jung stated When the doctor sits down with the patient he or 
she must drop all theories and learn the theory of this person The approach must include a bond between you and your therapist that is in a continuous process of development attention to preverbal imprinting development of awareness ability ongoing development of the ability to attend to and stay with inner experience development of a process orientation attention to egoic structures that were seeded from the earliest days in the service of perceptions of threats to needs being met identification of current egoic states and work with these inner selves and their relationship with each other to facilitate movement from developmental points of arrest increased ability to access and contain nonordinary states of consciousness attending to what is and working with this in the service of moving towards optimal human developmentdepression is generally experienced as the system shutting down anxiety is a signal that something is wrong anxiety is not the problem it is a sign that there is a problem the core of these issues is a lack of inner security that is the outcome of insufficient bonding the work of psychotherapy is to establish an environment and relationship that will facilitate work with the bonding ruptures and reinitiation of the developmental process that stopped at an early stage"	0
570f17f8158c725435c30670	How can I get therapy for posttraumatic stress disorder without any money or insurance		httpscounselchatcomquestionshowcanigettherapyforposttraumaticstressdisorderwithoutanymoneyorinsurance	Trauma	Eric Strm JD MA LMHC	httpscounselchatcomtherapistsericstrmjdmalmhc	You may have some options for lowcost or free counseling1 There may be free counseling services available in you area You could try an Internet search for free counseling  the name of your community In addition in many communities your can dial 211 for access to information about many free services2 if you are a military veteran you maybe eligible for free counseling through the VA the Vet Center or the Soldiers Project You can get more information herehttpwwwmentalhealthvagovvamentalhealthgroupasphttpwwwvetcentervagovhttpswwwthesoldiersprojectorg	0
570f1371158c725435c3066e	Can I get over PTSD on my own	I have PTSD from childhood events and other traumas as an adult I have panic attacks nightmares anger and at times depression I feel like Im always on the edge or just apathetic  Can I fix this by myself	httpscounselchatcomquestionscanigetoverptsdonmyown	Trauma	Candice Conroy MA	httpscounselchatcomtherapistscandiceconroyma	When it comes to trauma especially in the event that it has caused you to develop PTSD there can be a lot of difficulty in attempting to resolve these issues on your own simply because of how strong your urge to avoid it whenever thoughts of the traumatic experience come up PTSD is best treated with the help of a mental health professional and if using the Cognitive Processing Approach can be treated in as few as 17 weeks As for your other concerns many of these can be treated independently if you have the motivation to manage your way through Panic attacks and depression specifically often respond well to selfhelp treatment manuals The Centre for Clinical Interventions is a great online resource for workbooks to help you learn to manage the depression and panic attacks Whether you decide to work through these concerns on your own or in professional therapy just know that your panic attacks must be managed prior to addressing your trauma Hope this is helpful and if you have any other questions dont hesitate to ask	0
5722d63aa3d94fca1ccf8ec8	I have nightmares and flashbacks about a past relationship	I was the one who ended it and Im so glad I did It was the best decision I made in my life But how do I stop the nightmares and flashbacks It is creating a wall in my current relationship	httpscounselchatcomquestionsihavenightmaresandflashbacksaboutapastrelationship	TraumaRelationships	Candice Conroy MA	httpscounselchatcomtherapistscandiceconroyma	A lot of times when youre experiencing nightmares and flashbacks it can be a sign that you havent fully processed what happened Our brains tend to replay scenes in our life that we wish had turned out differently or in an effort to desensitize us to it If you are comfortable with it you may want to consider sharing what youre experiencing with your current partner so that he is able to understand whats going on Also you may want to consider what parts of your past relationship you blame yourself for This can be a difficult task to undertake on your own and the help of the therapist may be necessary to sort through the memories in a safe way Typically however flashbacks and nightmares are a sign that the trauma of what you went through needs to be addressed its a great thing that you were able to have the courage to get out of that relationship and you should be proud of yourself for that You may want to begin therapy to address these traumatic memories and help you to sort through any conflicting emotions you have about it ie Feeling like its your fault for not recognizing the abuse or getting out of the relationship sooner blaming yourself for being  The kind of person who gets into an abusive relationship  or believing that you somehow caused your ex to abuse you in some way These types of beliefs and feelings can prevent us from moving past traumatic experiences and a trained therapist can certainly help you sort through them	0
572148e2a3d94fca1ccf8eae	How do I handle getting the silent treatment from my boyfriend	When my boyfriend gets in a snit he gives me the silent treatment for days When I ask what is wrong I get nothing no reply no phone call If he does reply it is something very sarcastic and hurtful He never admits he is wrong and never apologizes	httpscounselchatcomquestionshowdoihandlegettingthesilenttreatmentfrommyboyfriend	RelationshipsIntimacy	Candice Conroy MA	httpscounselchatcomtherapistscandiceconroyma	This sounds very hurtful for you to be on the receiving end of this You can ask yourself  what am I learning from the way I am being treated  and consider whether or not this is in fact either 1 A message or value that you agree with and believe will strengthen your relationship and help you to grow as a person or 2 A message or value that is damaging to the relationship or to your view of your self and others Once youve considered that and come to your own conclusion you will likely know what you need to do If youre still stuck you may want to consider seeing an individual therapist for yourself to process your feelings about the relationship or a couples therapist with your partner to work on improving your communication with each other	0
5720e184560e527e064f0767	How can I have a normal sex life with my significant other when I keep having triggers from past sexual abuse	Im fine when we start becoming intimate but out of nowhere I will get a flashback of what happened to me in the past I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me	httpscounselchatcomquestionshowcanihaveanormalsexlifewithmysignificantotherwhenikeephavingtriggersfrompastsexualabuse	IntimacyTrauma	Candice Conroy MA	httpscounselchatcomtherapistscandiceconroyma	Sexual intimacy can be very triggering for survivors even when it is both wanted and consensual You may want to consider seeing a therapist who specializes in trauma to work through the abuse if you have not already done so Often times triggers still hold such a powerful effect when the emotions related to the abuse have not been fully processed In the meantime you may want to consider coming up with a Safe Word to let your partner know that you are being triggered or to communicate your physical boundaries to him Often times the experience of communicating your physical boundaries to your partner having those boundaries respected and validated and having a partner who is understanding and willing to engage in intimacy in such a way that does not violate your physical boundaries can reinforce a sense of safety with him	0
571d5602eba13fca346971c6	Is there anything I can do about my depression and anxiety	I have been dealing with depression and anxiety for a number of years I have been on medication but lately my depression has felt worse Can counseling help	httpscounselchatcomquestionsisthereanythingicandoaboutmydepressionandanxiety	AnxietyDepression	John Rummel	httpscounselchatcomtherapistsjohnrummel	My initial response consider a more comprehensive MH assessment to determine other factors A medical evaluation is warranted to rule out poor health issues Blood work is helpful Review what hadnt helped	0
5722d63aa3d94fca1ccf8ec8	I have nightmares and flashbacks about a past relationship	I was the one who ended it and Im so glad I did It was the best decision I made in my life But how do I stop the nightmares and flashbacks It is creating a wall in my current relationship	httpscounselchatcomquestionsihavenightmaresandflashbacksaboutapastrelationship	TraumaRelationships	Locke Curfman	httpscounselchatcomtherapistslockecurfman	Ending an abusive relationship is often very difficult especially if you were very close initially without the presence of abuse If the abuse included verbal or psychological condemnation you will often have a negative selfimage that you may know is not true but often feels very true This negative selfimage and fear of being abused again can activate protections in you that were needed at the time you were abused but now create a wall in your current relationship The fact that you were able to end the relationship and know that you made the right decision is a great acknowledgement that you have solid internal resources to draw upon in healing from the abuse Good for youNightmares and flashbacks are a strong sign of memories including associated beliefs emotions and physical sensations that have remained unprocessed and therefore unhealed There are likely reminderscalled triggers of the past abuse that are being activated in your current relationship that are allowing these unhealed memories to come to the surface and affect both your sleep and your waking experiences This is certainly not something you are purposefully doing but is the result of what happened to you However you likely feel as if you are not in control  The goal is protect your current relationship evaluate your selfimage for flaws in beliefs and feelings and begin working on healing your memories of abuse In many cases my use of EMDR Eye Movement Desensitizationand Reprocessing would be helpful in reducing the emotional strength of your abuse memories reduce or eliminate triggers bring healing and allow you to enjoy being in the present with your current relationship I would recommend discussing with your current partner your harmful past experiences your decision to pursue counseling and your strong desire to be healthy for your current relationship With a good support network in place healing is very possible	0
57218c3ba3d94fca1ccf8eb6	Is it normal for married men to fantasize about having oral sex with men		httpscounselchatcomquestionsisitnormalformarriedmentofantasizeabouthavingoralsexwithmen	LGBTQHuman Sexuality	Traci Lowenthal	httpscounselchatcomtherapiststracilowenthal2	It can absolutely be normal for men to fantasize about sexual activities with other men Fantasy can be an incredibly fulfilling experience for you and your partner This could be a aspect of your sexuality that you would benefit from exploring thorough conversation with trusted someone like your spouse or close friend or therapist Depending on your current relationship would you be comfortable discussing this with your spouseAlso please understand that this likely has nothing to do with your gender identity as one therapist posted here A fantasy related to sex may have to do with your sexual orientation but NOT gender identity 	0
5717c0c66720004c63d52934	How can I get my mother to listen to me without her freaking out	My mother and I have an okay relationship I know she loves me unconditionally and I love her the same However more times than not Im afraid to tell her anything personal because she either doesnt listen she turns it around and makes everything about her or she ignores things  even when they are about my mental health	httpscounselchatcomquestionshowcanigetmymothertolistentomewithoutherfreakingout	Family Conflict	Traci Lowenthal	httpscounselchatcomtherapiststracilowenthal2	Could you tell her  What would happen if you said Mom I love you and I really want to share myself with you but often I you get upset and I dont want that to happen I really want to be able to talk to you 	0
571866506720004c63d52975	Am I gay if I like neither girls nor guys	Im a guy If I dont like girls nor do I like guys does that mean Im gay	httpscounselchatcomquestionsamigayifilikeneithergirlsnorguys	LGBTQ	Traci Lowenthal	httpscounselchatcomtherapiststracilowenthal2	It doesnt sound like you are finding yourself attracted to anyone It could mean that you just havent connected with anyone you find attractive or that you are asexual  essentially not oriented toward anyone I would suggest doing some reading on asexuality and see if it connects to how you feel	0
5722d63aa3d94fca1ccf8ec8	I have nightmares and flashbacks about a past relationship	I was the one who ended it and Im so glad I did It was the best decision I made in my life But how do I stop the nightmares and flashbacks It is creating a wall in my current relationship	httpscounselchatcomquestionsihavenightmaresandflashbacksaboutapastrelationship	TraumaRelationships	Laurie Ward	httpscounselchatcomtherapistslauriewardparkvillemissouri	EMDR therapy has shown great results for work with PTSD symptoms which are similar to what you described If you are unable to find a local EMDR specialist then I would suggest some meditation and journaling in addition to talk therapy to process your trauma Your anxiety response centers int he brain are in hyper vigilance mode and retraining to turn down that response could be helpful for you	0
57218c3ba3d94fca1ccf8eb6	Is it normal for married men to fantasize about having oral sex with men		httpscounselchatcomquestionsisitnormalformarriedmentofantasizeabouthavingoralsexwithmen	LGBTQHuman Sexuality	Robin Landwehr DBH LPCC NCC	httpscounselchatcomtherapistsrobinlandwehrdbhlpccncc	Hello and thank you for your question Everyone fantasizes about something In relationships it is absolutely normal to have fantasies of a sexual natureabout other people whether they are real or imaginary This could certainly include fantasies about people of the same gender Marriage doesnt stop us from fantasizing but it may stop us from acting on our fantasies if we are in a monogamous relationship It seems to me that you may be wondering if having these fantasies says something about someones sexual orientation It may or may not One thing that is important to think about is that there is a lot more variety in peoples sexual interests than what we generally learn about in society We mostly talk about lesbian straight gaybisexual orqueer folks but there are actually many other interests than those Some people are attracted to some men and women and yet they are married to one partner and remain committed and monogamous in that relationship They may still fantasize however Other people are simply curious and are aroused by the thought of someone of the same gender but they have no plan to explore the interest There aremany possibilities and that could include the possibility of being gay or bisexual So is it normal Yes Not every married man has these fantasies obviously but some surely do Where there may be a problem is if the person is actually struggling with their sexual orientation and the fantasies are about more than just curiosity and arousal If that is the case then the person may need help sorting through feelings that mayconfuse them Hope this was helpfulRobin J Landwehr DBH LPC NCC 	0
571fe26e163abae056f3223f	How do I stop my nightmares	I have been having a lot of nightmares where I am being killed in different ways I either wake up in a panic or just crying and sweating It has made me terrified of falling asleep and is now affecting my daily life too  Can I make the nightmares stop	httpscounselchatcomquestionshowdoistopmynightmares	Sleep ImprovementAnxiety	Robin Landwehr DBH LPCC NCC	httpscounselchatcomtherapistsrobinlandwehrdbhlpccncc	Hello and thank you for your question Sleep problems including insomnia and even the nightmares that you are writing about are really common for people and so many people suffer from them Here are a few things to consider or to try 1 Have you changedor started taking any new medication lately Medications can certainly affect your sleep and some can even cause vivid or frightening dreams If you are taking a new medication talk to your provider about the nightmares this may be the cause 2 Stress can certainly increase our difficulty with sleep and can also begin to affect our dream states The dreams may not make much sense but then again even good dreams dont always make much sense Ask yourself do I have any new or renewed stressors in my life Work school relationships health all of these areasand many more are places where stress can hide out If this is the case talk with your provider or consider seeing a counselor who may be able to help 3 Something to consider is that once we start to have anxiety or stress about something we can begin to obsess about it My guess is that going to bed for sleep is no longer a pleasant thing for you Your stress and fear of what may happen when you sleep could start way before you actually go to bed This could increase your chances of having another bad dream Try relaxation techniques before going to bed If you have YouTube you can pull up Guided Meditation for Sleep exercises to help you relax There are many different ones to choose from You may also want to try deep breathing4 There are selfhelp ideas for managing bad nightmares If you Google search Nightmare Rescripting or Nightmare Exposure you may find some ideas and instructions on how to manage dreams I hope these ideas help Be well Robin J Landwehr DBH LPC NCC	0
