Unnamed: 0	questionID	questionTitle	questionText	questionLink	topic	therapistInfo	therapistURL	answerText	upvotes	views	split
1293	572	Why cant I stop crying	My grandma and brother both passed away 11 years ago and sometimes at night I just cant stop crying while thinking about the good memories we had but wont have ever again I cant sleep at night when the memories and tears come Ill be fine all day then at nightboom its like waterfalls from my eyes Why cant I stop crying	httpscounselchatcomquestionswhycantistopcrying	griefandloss	Sherry Katz LCSWCouples and Family Therapist LCSW	httpscounselchatcomtherapistssherrykatzlcsw	Because youre sad and miss the relationship you had w grandma and your brotherThe academic point that grief takes a different length of time to lift for each person is trueAlso from a spiritual perspective your grandma and brother are still here in loving relation to you just not in physical body Pay attention if you have a sense of talking to them within your mind This may lessen your feeling of lossWhen youre done crying about missing them your grief will simply disappear on its own It cannot be forced to leave	0	93	train
1294	573	I lost my mom and I feel like Im depressed	Last year I just always felt hopeless I dont have a great relationship with my sister I lost my mother recently and that really added to my sadness My sister always brings up how I was never close to my mother	httpscounselchatcomquestionsilostmymomandifeellikeimdepressed	griefandloss	Emily Freeze MPH MA LMFTSpecialist in Womens Mental Health	httpscounselchatcomtherapistsemilyfreezemphmalmft	I am so sorry about your loss Losing someone you love is always difficult however losing a mother is a significant loss in a daughters life What makes this loss complicated is that it appears you have also had a loss in your relationship with your sister It is difficult to know what happened with your sister with the limited information you have provided but what I suspect is that there are some unresolved issues between the two of you and that she may be projecting her pain on to you It is important to remember that your sister is also grieving the loss of your mother and may not be dealing with it in a very healthy way By her bringing up your relationship with your mother and suggesting that you were never close to her is her opinion Only you can define and determine what your relationship was like with your mother If there is truth to this then it may be something you may need to talk about with a counselor  There could be an added layer of ambiguous loss in that you are not only grieving her physical absence but could be grieving the loss of a relationship you wish you could have had with her and the realization that you never will You and your sister are both in the heart of the grieving cycle When two people are grieving the same loss at the same time it is difficult to provide support to each other because of their own struggle even if they both were on good terms with each other Depression is part of the cycle of grief It is absolutely normal to feel sad as well as experiencing other depressive symptoms ie feelings of isolation lack of motivation low energy sleep or appetite changes etc Anger is another phase of the grief cycle Your sister may be stuck in the anger phase not wanting to connect with her own feelings of sadness so this may be why she is being hurtful towards you in projecting her anger onto you in order to avoid the vulnerability of experiencing her own griefFinally it appears that your depression proceeded the loss of your mother and is making your experience with grief more complicated Were you officially diagnosed and treated for depression prior to your loss Depression in grief is different than a depressive mood disorder Depression can be situational ie triggered by an event or related to genetics undiagnosed health issues stress trauma or other potential risk factors If you have a family history of depression you are more susceptible to have depression It would be wise for you to discuss this with a mental health provider and if necessary get treatment through counseling and medical interventions	0	654	train
1295	573	I lost my mom and I feel like Im depressed	Last year I just always felt hopeless I dont have a great relationship with my sister I lost my mother recently and that really added to my sadness My sister always brings up how I was never close to my mother	httpscounselchatcomquestionsilostmymomandifeellikeimdepressed	griefandloss	Genevieve RideoutChristian Counseling for Women ages 2095	httpscounselchatcomtherapistsgenevieverideout	Wow what a painful journey you have been in for a long time Death and grief bring up so many painful reminders of relationshipswhat they could have been never were and what was lost With death of a family member the family often falls apart for a while or longer I hope you can find some support for you and your pain that was occurring before your moms passing I also hope you can find someone to help you set boundaries with your sister so you can have your time as long as you need to heal from losing your mom and then later figure out how to interact with your sister	0	125	train
1296	574	How can I stop craving nostalgia	The past always feels much brighter and more beautiful than my present Everything about whats gone feels so amazing almost like Im high off nostalgia But in the end it just makes me feel sadder knowing that all of the memories and a close friend that left me are gone forever How do I move past that and live more in the present	httpscounselchatcomquestionshowcanistopcravingnostalgia	griefandloss	Sherry Katz LCSWCouples and Family Therapist LCSW	httpscounselchatcomtherapistssherrykatzlcsw	Do some selfreflecting as to what areas of your life youd currently like to developThe good news is you know how happiness feelsThat you were able to create situations and dynamics which produced happiness in your life is good motivation to believe happiness is possible and to try new ways to create this in your life	0	124	train
1297	575	I feel guilty about my fathers death	I spent my whole life taking care of my dad but left because of his verbally abusive behavior I was the only one that helped with his health issues I feel if I hadnt left he might still be alive I need help dealing with my grief and guilty conscience	httpscounselchatcomquestionsifeelguiltyaboutmyfathersdeath	griefandloss	Lynda MartensMarriage  Family Therapist MSc RP RMFT	httpscounselchatcomtherapistsmslyndamartenslondonontario	I see such a sharp contrast between your question and your first sentence Do you see it I feel guilty about my fathers death and I spent my WHOLE LIFE taking care of my dad Wow After everyone else had left him to his misery you hung in there He is so lucky to have had you there You didnt have to do thatI have a hunch that your dad blamed you for a lot of things Abusive people do that a lot they make you believe things are your fault when theyre not You did the opposite of what you fear you did You didnt contribute to your dads death your selfless care gave him a longer lifebetter health In the end no ones love and care could save himNo one could fault you for deciding you had had enough at some point I would never expect anyone to keep putting themselves in a hurting place over and over again But this is what you did You did it for him and you did it so you wouldnt feel guilty But you feel guilty anyway rightso putting yourself in that position was only worth it if you allow your loving acts to melt away the guilt Can you tell yourself Its okay that I had to take care of myself too I gave up a lot for my dad I have nothing to feel guilty aboutPutting yourself last for your dad was a loving thing to do And my hope is that you can also find different ways to help yourself feel good enough in this world and a balance between caring for others and caring for yourself 	0	182	train
1298	577	I think my wife is running from the pain of losing our first born	My wife is trying to leave She agreed to come back and give me a little time Even said she hopes I can do it We buried our first born in Jan 13 years ago She never got past it So every year around this time she gets emotional and says she doesnt think she loves me but then we go back to normal This time another guy came in and showed her attention Ill forgive the cheating if shell come home	httpscounselchatcomquestionsithinkmywifeisrunningfromthepainoflosingourfirstborn	griefandloss	Sherry Katz LCSWCouples and Family Therapist LCSW	httpscounselchatcomtherapistssherrykatzlcsw	Im sorry that you lost your first born child Death of a child always leaves a permanent reminder to the parents of a very painful time in their livesThe good news is your awareness that you and your wife are not connected in a satisfying wayThere are many possible areas to examine in your relationship as partners and as parentsIf what you write here are your observations and theories about your wifes outlook and conclusions then the first step is to directly have conversations together on the topics you write hereWhat needs clarifying is what her reasons are for wanting to leave the marriageOften a crisis such as a childs death motivates someone to look deeply into other intimate relationships Keep in mind that looking deeply doesnt necessarily mean leaving the marriageAlso be aware of your own frustrations and marital discontent Be ready to talk about your feelings and uncertaintiesThere is no such thing as one happy partner in a marriage and one unhappy partner  Each person is part of a system and can only be as satisfied as their partnerThe conversations that open relationship hurts and disappointments hold a lot of emotion They are difficult to keep on trackBest recommendation is to find a couples therapist who will be neutral to each of you as individuals and help both of you examine the true health of the relationship	1	158	test
1299	579	How do I find happiness after my boyfriend passed away	I loved him more than anything He passed away on our anniversary which was also the day I was going to apply for our apartment Im not handling it well I moved to a new town and started a new life but nothing helps	httpscounselchatcomquestionshowdoifindhappinessaftermyboyfriendpassedaway	griefandloss	Danielle AlvarezLicensed Professional Counselor	httpscounselchatcomtherapistsdaniellealvarez	I am so sorry to hear of your boyfriends passing Grief is something that can take a long time to recover from Have you considered speaking with a grief counselor Being able to speak with someone that specializes in grief would be very beneficialDo not get down on yourself for not recovering quickly This is one of the hardest aspects to deal with in life but eventually you will be able to move forwardIn the mean time immerse yourself with positivity ie Good friends hobbies exercise and try to schedule a time with a counselorPerhaps there will be a support group you could also join Oftentimes it is comforting to meet others who share the same experience as youGood luck to you I hope you will find peace and comfort soon	1	278	train
1300	580	How do I stop grieving my mothers death	What can I do to stop grieving my mothers death When I am awake I just cry every day I dont have anyone to talk to I need help I am still cry over her Will I ever stop crying Its been 3 years	httpscounselchatcomquestionshowdoistopgrievingmymothersdeath	griefandloss	Kristi KingMorgan LMSWSocial Worker Psychotherapist	httpscounselchatcomtherapistskristikingmorganlmsw	I am sorry that you lost your mother That is a really hard thing for someone to go throughThere is really no set time for grief to be over but I agree that if it has been three years and you are still crying every day then this is past the time for normal grief I do not know how old you are and if you are in school or have a job but I would imagine that if by now you literally were doing nothing but crying every day all day someone would have noticed and would have gotten you some help For one thing bills have to be paidThere are typically five stages of grief and they can come in any order You can go back to another stage that you previously experienced Denial anger bargaining depression and acceptance are the stagesAt first people are usually in denial over the fact that they lose someone or are losing someone This may mean that you deny they are ill or deny that they have actually diedThen comes bargaining in which you may beg God that if you can only have this person back then you will do whateverDepression is when the reality has settled in and when we cry and really feel the loss It sounds like you are stuck in this phaseFinally acceptance is when we accept that it has happened and we pick up the pieces of our life and move onWhen we lose someone we never forget them We may always have certain days that are tough such as holidays or any special remembrance of your loved one But we do get to the place where we accept that death is part of life and that it is inevitable and that life goes onA therapist can help you explore the reasons for your extended grief and can help you with coping skills to better deal with it One suggestion I have is not to try to run from the sad feelings dont try to not feel them Embrace the feelings Let the feelings wash over you and accept them Trying not to feel something is not going to help Sadness is a part of life and needs to be felt just like happiness does Unpleasant feelings are not to be avoidedI am sincerely sorry that you lost your mother and that you have had such a hard time of it for three years now You deserve to be happy and to live a full life I am sure your mother would not want you being sad for so long I wish you all the best as you continue to try to heal from this loss and deal with your grief	1	312	test
1301	581	I over endulge when I drink alcohol and feel extremely guilty about it the next day	Im a female in my mid 20s Lately I tend to over drink and Ive become a very angry drunk    In the past I have even cheated on my boyfriend while I was under the influence of alcohol    But now even if I dont do anything wrong and dont embarrass myself I still feel really guilty after a night of drinking I dont understand why Im feeling this way Does this mean I have a problem	httpscounselchatcomquestionsioverendulgewhenidrinkalcoholandfeelextremelyguiltyaboutitthenextday	substanceabuse	Karen Keys LMHC CASAC NCCRecovery and Wellness Expertise	httpscounselchatcomtherapistskarenkeyslmhccasacncc	Hello I commend you for your courage in taking a look at the role alcohol has in your life It sounds like youre concerned about what happens when you drink too much and I suspect you already know the answer to your question about whether you have a problem or not I imagine you would like to stop feeling guilty and would like to avoid cheating on your boyfriend or other negative consequences and maybe have a fear of being or becoming an addict or alcoholic You might have a problem but that does not necessarily mean that you are an addictI dont have information to know if addiction or dependence or other words would best describe where you are with drinking but it sounds like its begun to have some negatives so forgive me using words like addict dependence and so on I mean it more as a road map than a diagnosis The feedback Im writing here is very general and doesnt address physical dependence and many other factors that might apply to your situation One of the ways to think about substance misuse is to think of addiction as a disease of avoidance Let me repeat that it is a disease of avoidance Your ultimate task in living a balanced life is to figure out what youre avoiding and develop other ways to manage those feelings experiences and so on And of course along the way you may want to look at triggers situations biological vulnerability social pressures coping skills relapse prevention planning and so on Depending on where you are in your drinking you might very well benefit from expertise and supportRemember also that alcohol depresses our central nervous system and disinhibits us That means that alcohol is often a substance of choice to relax destress calm down etc Also it allows feelings thoughts and behaviors that we usually inhibit to be expressed If you were unfaithful and often angry thats your first signpost For angry drinkers it is often true that you dont drink and then get angry you drink in order to express angerI recommend you find someone you can speak frankly with who is knowledgeable about addiction Wishing you the best health and wellness	1	548	test
1302	581	I over endulge when I drink alcohol and feel extremely guilty about it the next day	Im a female in my mid 20s Lately I tend to over drink and Ive become a very angry drunk    In the past I have even cheated on my boyfriend while I was under the influence of alcohol    But now even if I dont do anything wrong and dont embarrass myself I still feel really guilty after a night of drinking I dont understand why Im feeling this way Does this mean I have a problem	httpscounselchatcomquestionsioverendulgewhenidrinkalcoholandfeelextremelyguiltyaboutitthenextday	substanceabuse	Lola GeorgwwwGeorgAssociatescom	httpscounselchatcomtherapistslolageorg	The short answer is yes  if you feel really guilty after a night of drinking then you probably have a problem What you could do is visit this website by the National Institutes of HealthhttprethinkingdrinkingniaaanihgovHowmuchistoomuch There you will find information on how many drinks is too much and the general answer for women is more than seven drinks in a week There is also a quiz you can take anonymously that will help you determine if your drinking is a problem The good news is that you can get help for substance abuse through counseling selfhelp programs or alcoholics anonymous	1	214	test
1303	581	I over endulge when I drink alcohol and feel extremely guilty about it the next day	Im a female in my mid 20s Lately I tend to over drink and Ive become a very angry drunk    In the past I have even cheated on my boyfriend while I was under the influence of alcohol    But now even if I dont do anything wrong and dont embarrass myself I still feel really guilty after a night of drinking I dont understand why Im feeling this way Does this mean I have a problem	httpscounselchatcomquestionsioverendulgewhenidrinkalcoholandfeelextremelyguiltyaboutitthenextday	substanceabuse	Dr Timothy Paulman Online  Natural Health Consultant and Coach	httpscounselchatcomtherapistsdrtimothypaul	Guilt is a narcissistic selfindulgent focus on me me me its best not to keep it in negative lightWhat does that mean Well it stems from mankind having an animal nature and a spiritual natureIn most societies today the animal nature is looked down upon seen as egregious and something to be put awayIf I may say to you it is necessary and important if you wish to end an experience called guilt to NOT regard your animal nature as negative but to accept that you have it and acknowledge itThe more openly a man or woman acknowledges theyre animalside the quicker one may subdue itTry giving your animal nature a name and talk to it like a cute pet Oh hey there Snorky Oh whats that You want to be a wealthy famous Hollywood idol Oh really Agaiiiiiiin Snorky Geez youre impossible Aint you just the cutest thing	0	44	test
1304	581	I over endulge when I drink alcohol and feel extremely guilty about it the next day	Im a female in my mid 20s Lately I tend to over drink and Ive become a very angry drunk    In the past I have even cheated on my boyfriend while I was under the influence of alcohol    But now even if I dont do anything wrong and dont embarrass myself I still feel really guilty after a night of drinking I dont understand why Im feeling this way Does this mean I have a problem	httpscounselchatcomquestionsioverendulgewhenidrinkalcoholandfeelextremelyguiltyaboutitthenextday	substanceabuse	Mark RoseIntervention and Addiction Services 	httpscounselchatcomtherapistsmarkrose	I offer that getting a professional assessment is in order to look at your relationship with alcohol	0	129	test
1305	581	I over endulge when I drink alcohol and feel extremely guilty about it the next day	Im a female in my mid 20s Lately I tend to over drink and Ive become a very angry drunk    In the past I have even cheated on my boyfriend while I was under the influence of alcohol    But now even if I dont do anything wrong and dont embarrass myself I still feel really guilty after a night of drinking I dont understand why Im feeling this way Does this mean I have a problem	httpscounselchatcomquestionsioverendulgewhenidrinkalcoholandfeelextremelyguiltyaboutitthenextday	substanceabuse	2nd Chance Counseling Service Online Addiction Therapy ProviderConvenient Online Addiction Therapy 	httpscounselchatcomtherapists2ndchancecounselingserviceonlineaddictiontherapyprovider	Speaking with a licensed therapist will help you figure out if indeed you have a problem or not I would say the first question you should ask yourself is why you are drinking The second would be why you feel the need to drink in excess It may be due to a life event or the crowd you are running with Either way a therapist will be able to help you through this as you already made the first step in admitting you are having a difficult time	0	44	test
1306	581	I over endulge when I drink alcohol and feel extremely guilty about it the next day	Im a female in my mid 20s Lately I tend to over drink and Ive become a very angry drunk    In the past I have even cheated on my boyfriend while I was under the influence of alcohol    But now even if I dont do anything wrong and dont embarrass myself I still feel really guilty after a night of drinking I dont understand why Im feeling this way Does this mean I have a problem	httpscounselchatcomquestionsioverendulgewhenidrinkalcoholandfeelextremelyguiltyaboutitthenextday	substanceabuse	Sherry Katz LCSWCouples and Family Therapist LCSW	httpscounselchatcomtherapistssherrykatzlcsw	Usually when someone asks if they have a problem they believe they do have a problemThe first step is to understand your own theory and definition as to what problem you feel you have Some possibilities are feeling unhappy in the relationship to your boyfriend not having enough discussion between the two of you not feeling cared about by your boyfriend not liking your boyfriendDid you grow up in a family in which the grownups drank to the point of excess at the times they felt stressedFamily modeling of how to handle problems may have left you no knowing how to handle stress except to drink to excessAsk yourself what it is you feel guilty of doingThe guilt may point you in a good direction if it is your sense of selfesteem telling you to find better ways of managing your lifeDo you drink alone or together with friendsTry defining your specific reasons for drinking because this is the first step to know how to handle the situation differently	0	157	test
1307	583	What can I do to help my dad stop drinking	Or how to send him somewhere that can help him something like The Baker Act	httpscounselchatcomquestionswhatcanidotohelpmydadstopdrinking	substanceabuse	Kristi KingMorgan LMSWSocial Worker Psychotherapist	httpscounselchatcomtherapistskristikingmorganlmsw	More information would be needed for me to accurately answer this question such as your age whether you live with your dad or not and what other family members live in the householdSomething like this alcoholism is a whole family disease In other words family members often unknowingly contribute to the alcoholism and enable the alcoholic to continue the destructive behaviorFirst of all you cant make your dad do anything and constantly nagging him or begging him to stop is just going to make him defensive and make this worse Nobody can change another person What you can do is change how you react to him and the things that you and other family members do for himResearch codependency Theres a great book called Codependent No More There are a lot of articles on the internet that you can read In short you have to stop enabling him Like I said you cannot control him but you can control yourself This means do not buy his alcohol Do not make it easy for him to get Dont loan him the car keys or pay any household bills for him Dont call in sick to work for him or make excuses for him in any way Do not bail him out of jail when he gets arrested He needs to be responsible for himself This may mean losing his job or losing his drivers license This may mean that he loses his family if he doesnt stopWhat you and your family can do is set boundaries about what you will put up with It is his choice to drink but it is your choice to put up with the behaviors of his drinking A lot of people go into rehab because their spouse said if they dont then they are getting a divorceIf you are an adult and you dont live with your dad then the best thing you can do for him is STOP doing things for him If you are a child who lives at home with him then this could be a case for child protective services In my state this is called DHS A report is made to this organization for child abuse or neglect Substance abuse in the home qualifies Of course alcohol is legal and when consumed in moderation there is no problems The problem will be the result of his alcohol consumption Does he drive with children in the car while intoxicated Is he left to care for minors while in an intoxicated state Are there any domestic violence issues due to his drinking This could be a reason for the authorities to step inYou can look for a local meeting for family members of alcoholics They are similar to the AA meetings that an alcoholic should go to but are for the family members They can help you	2	1067	train
1308	583	What can I do to help my dad stop drinking	Or how to send him somewhere that can help him something like The Baker Act	httpscounselchatcomquestionswhatcanidotohelpmydadstopdrinking	substanceabuse	2nd Chance Counseling Service Online Addiction Therapy ProviderConvenient Online Addiction Therapy 	httpscounselchatcomtherapists2ndchancecounselingserviceonlineaddictiontherapyprovider	Your dad needs to be aware that he has a problem and be willing to make some changes in order for him to be motivated to stop Often times individuals will be forced to stop when they were not ready Remember we can not ever make someone do something they do not want to do There needs to be at least a little willingness on the other party to make some changes I would encourage you to reach out to your family or other loved ones and have a conversation with your dad regarding your concerns	1	120	train
1309	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	Rebecca DuellmanMA Applied Psychology Specializing in Forensic Psychology issues	httpscounselchatcomtherapistsrebeccaduellman	Hi Good for you in planning ahead to do whats healthiest for your baby and yourself Thats a great first step Its also good that you are able to identify that its not always a physical need thats driving the addictionFor the next steps I would suggest trying to figure out when the psychological cravings for a cigarette occur The psychological or mental cravings are usually based out of habit such as having a cigarette after a meal And if youre consciously trying to quit youll find the craving starts with simply thinking about having a cigarette then usually moves on to thinking about how good it made you feel etc etc Well if Im on a diet and I continue to let myself think about the ice cream sitting in the freezer eventually Ill give in and eat itYoure going to have thoughts about smoking a cigarette Thats normal and for the most part out of your control But you choose whether or not to CONTINUE thinking and dwelling about it after that initial thought Thats what you would have to work on changing When you have that initial thought acknowledge it Ok I kind of want a cigarette now but then change the thoughts that typically follow Distract yourself think about something else do something else whatever it takes to get your mind off of that cigaretteIve suggested to clients before that they should plan these scenarios out ahead of time so they already know what theyre going to do when the time comes Write down when you usually have the craving for a cigarette and then write down new thoughts or things to do to get your mind off of it Eventually it will become easier and easier to brush off that initial thought until you no longer have itBest of luck and you have a really great motivator to quit  your baby	2	2144	train
1310	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	Sara Makin MSEdNCC1 Best Selling Author  Counselor	httpscounselchatcomtherapistssaramakinmsedncc	First off I would like to congratulate you on making the decision to stop smoking The next thing I want to share is that there are so many different ways to kick the habit Some people find solace in groups while others prefer to see a counselor about this individually Remember that the crux of addiction is feeling one way and using a substance or thing to feel a different way My suggestion is to find an addiction counselor and create an individualized plan together to help you stop smoking  Your chances of stopping smoking are much higher when you have professional support and a plan to work on outside of your sessions	0	90	train
1311	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	David KleinHumanistic LGBTAffirmative Psychotherapy for Individuals  Couples	httpscounselchatcomtherapistsdavidklein	While smoking can be incredibly difficult to quit doing its not impossible so the first thing to NOT lose is hope And certainly planning to have a baby can be exactly the catalyst that one needs to motivate to complete this sort of task But as I said it still wont be easy even with the motivation thereThere is a definite physical component but its great that you can acknowledge the psychological addiction that exists It would be helpful to dive into what that psychological need actually is as it can vary from person to person whereas the physical addiction doesnt as much and therefor can be helped through gums and patches and inhalers etc Exploring and getting to the root of the psychological need can help you to determine what is going on for you psychologically and how else you can meet those needs of yours perhaps in much healthier and more adaptive ways that also help you to feel really good about yourself While replacement is not always advocated having psychological needs is not something to be ashamed of but rather nurtured	0	93	train
1312	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	Charles LucasHealthFit Counseling Solutions for Change	httpscounselchatcomtherapistscharleslucas	Its very admirable that you are trying to stop smoking for the sake of your health and your childs health The mental aspect of quitting a drug can and usually is the hardest part First it can be helpful to change the focus of your thinking so you are focusing on the healthy behaviors you will startimprove rather than only focusing on the behavior that you are trying to stop The reason for this is that our brains hear the main topic of our thoughts That is when you tell yourself quit smoking quit smoking quit smoking your brain hears smoking smoking smoking So we need to put together a selfcare plan that addresses your thinking emotions and behaviors nutrition physical activity and other stress reducing activities The idea is to have an effective plan in place to both prevent yourself from feeling intense stress which increases cravings and to have a wellplaced plan for when the intense cravings inevitably present themselves And lastly and possibly the most important You have to believe you deserve to be the healthiest version of yourself Think about the times when you are most vulnerable to smoke stressful situations after meals when drinking social situations etc The use of affirmations is also an important resource as what we say to ourselves effects our mood Repeatedly telling yourself i am healthy i am getting healthier my lungs are becoming clear and healthy or other affirmations like this Even if you dont believe them at first continue saying them This step is important to improve cognitive flexibility which trains your brain to be open to change Think about activities that you like to do or that you would like to try and replace smoking with those activities Any activity that can make you laugh time with friends watching comedies etc will evoke a calming response because when we feel happy we typically dont feel stressed out simultaneously	0	124	train
1313	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	Samantha OsborneEncouraging and Compassionate	httpscounselchatcomtherapistssamanthaosborne	Breaking any habit is no easy feat  Cutting down or cutting out cigarettes is very challenging and there arent any one size fits all solutions Fortunately there are a lot of tricks and tools that you can use to stop smoking 1 Many habits that we have are paired habits If we do one thing then we will do the other thing Think about the activities that you do when smoking and try to pair those activities with another activity other than smoking For instance many people smoke while they drive Consider planning another activity to do while driving It might not be driving for you but you get the idea  It might be taking a walk instead of smoking on your break at work 2 Create distance between you and the habit you are trying to break This approach could be used in a variety of different ways If you smoke first thing in the morning consider leaving your cigarettes in a different room in your home Walking the extra couple of feet could help you decide not to smoke  Leave your credit or debit cards at home and carry less emergency cash than a pack of cigarettes With this strategy you are trying to create some distance between you the cigarettes so that you have to jump through extra hoops to get them 3 Consider cutting back before cutting out If you are smoking 10 cigarettes a day try smoking 9 Then cut back to 8 and so on Having a plan to reduce harm may be more sustainable than cutting things out altogether4 You could also talk to your doctor about the safety of nicotine patches If you arent already pregnant this could be a great resource to help boost your success 5 Focus on what you are gaining instead of what you are loosing You may be losing cigarettesbut you are gaining money health taste buds an increased sense of smell lung capacity a healthy baby etc You could plan small rewards treats with the money you save from decreasing cigarette purchases I recommendmaking these purchases small and frequent to keep up the momentum rather than waiting for a big payout a couple of months down the road Good luck Cutting out cigarettes will be good for you and your baby	0	113	train
1314	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	Richie Yerachmiel DonowitzExperienced  Compassionate Measurable Results	httpscounselchatcomtherapistsrichieyerachmieldonowitz	Hopefully you feel you have the time to follow this procedure1 For a week  log when you smoke  time place and activity2 Plan on cutting back 10 for a weekCut out the easiest times3Next change the times and and activities for 3 days  consider water or candy or gum if it is very tough4 Cut another 10 each week until you are done	0	182	train
1315	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	Sherry Katz LCSWCouples and Family Therapist LCSW	httpscounselchatcomtherapistssherrykatzlcsw	It is very good news that you realize the risks of smoking cigarettes while pregnant and are willing to stopThinking about smoking is a typical and frequent reaction to being without the substanceBe creative with what you know about yourself to distract you when this psychological urge comes up My suggestions are to imagine smoking if you find this would relieve the sense of wanting to smokeOr do the opposite and remind yourself of all the good reasons to not smokeAlso since youre planning pregnancy then ask your partner for ideas on how to make the psychological feeling to want to smoke feel less intenseAnother suggestion is that your partner is your texting buddy to stop smoking  With AA groups a sponsor is always available for the alcoholic who feels distress about the urge to drink Having a trusted and caring person to tell about your problem helps in many situations Maybe it will help you to stop smokingGood luck	0	55	train
1316	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	Lauren Ostrowski MA LPC NCC DCC CCTPI tailor my therapeutic approach to each clients strengths and goals	httpscounselchatcomtherapistslaurenostrowskimalpcnccdcccctp	Quitting smoking can be difficult Its also true that there is part that is sometimes a physical need and a part that is often connected to emotions in some way From the way that you wrote this it sounds like you may have been able to stop smoking physically but still have cravingsOne thing you can do is talk with your primary care physician or OBGYN about whether there is anything that you can take to help with the cravings Sometimes that can very helpfulAs far as the more emotional or mental piece these things come to mindSometimes a crucial part is looking at the habit of smoking and seeing what else you can do to keep your mind and hands busy There are sometimes toys like those available at Office Playground that may help to keep you physically occupiedThere can also be changes or additions to your routine because I imagine that smoking took up a great deal of your time Maybe when you have the temptation to get up and go to have a cigarette you could have several other things that you can get up and do instead The list is endless but a few examples could be doing some physical exercise with the permission of your doctor just for a couple minutes because that could help with the craving as well completing a puzzle learning a new activity that requires using your hands painting or knitting perhapsAnother piece of quitting smoking is often linked to anxiety or other emotional changes perhaps irritability Depending on what it is that you may be feeling learning other strategies to use can be helpful as wellThis can all be quite overwhelming and a very big life change I would recommend that if things do not become easier for you consider talking with a therapist Then you could not only have some more strategies or ideas directly related to you but you could have very direct support for what you are trying to doI give you a lot of credit	0	1128	train
1317	584	Im addicted to smoking How can I stop	"Im planning to have baby so I have to quit smoking  but its hard Sometimes its not a physical need its mental
   I cannot help myself from thinking about smoking What can I do to get rid of this addiction"	httpscounselchatcomquestionsimaddictedtosmokinghowcanistop	substanceabuse	2nd Chance Counseling Service Online Addiction Therapy ProviderConvenient Online Addiction Therapy 	httpscounselchatcomtherapists2ndchancecounselingserviceonlineaddictiontherapyprovider	It can be challenging to quite anything once we set our mind to it We often crave the things more that we know we can not or should not have With that being said I would encourage you to become aware of the chemical dependency part that cigarettes have on your brain and your body Then make yourself aware of the mental part the habit part Often times people will engage in smoking again just from the mere social aspect of it Make yourself aware of these and devise a plan of the things you will do instead of going out on smoke breaks or the ritual of smoking in the car on on the back porch There are plenty of support groups out there to help with this as well Smoking cessation is a good resource	0	1340	train
1318	585	I dont know if my exboyfriend is using opiates again	My boyfriend and I recently broke up One week we were fine and the next he told me he needed space He completely deleted me out of his life He does have an opiate addiction He claimed he was sober but since weve split Ive heard many lies from him Could he be using again and does this addiction affect the mind	httpscounselchatcomquestionsidontknowifmyexboyfriendisusingopiatesagain	substanceabuse	2nd Chance Counseling Service Online Addiction Therapy ProviderConvenient Online Addiction Therapy 	httpscounselchatcomtherapists2ndchancecounselingserviceonlineaddictiontherapyprovider	Studies have proven that addiction affects the brain there are many coping skills that addicts use to enable their addiction as well I would recommend that you speak with someone abut your relationship and your concerns Not only so you can have more clarity in the situation but we often tend to gravitate around or toward the same types of individuals Being more aware of your relationship will help you in the future when reengaging in personal relationships	0	82	train
